,ISBN,result
84,371758006X,"(['  Kindle  \n $0.97  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.77  \n\n\n   \n     4 Used from $19.77      ', '  Paperback  \n $4.76  \n\n\n   \n     1 New from $4.76      ', '  Pocket Book  \n $8.71  \n\n\n   \n     2 Used from $8.71      '], '371758006X')"
85,0960374841,"([], '0960374841')"
86,0316002895,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.94  \n\n\n   \n     114 Used from $0.99         18 New from $4.23         6 Collectible from $6.52      ', '  Paperback  \n $10.89  \n\n\n   \n     140 Used from $1.24         25 New from $5.28         2 Collectible from $1.22      ', '  Mass Market Paperback  \n $7.10  \n\n\n   \n     75 Used from $0.99         5 New from $12.98         1 Collectible from $17.95      ', '  Audio CD  \n $6.49  \n\n\n   \n     11 Used from $6.01      ', '  Multimedia CD  \n $39.99  \n\n\n   \n     1 Used from $39.99      '], '0316002895')"
87,0753822555,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $3.64  \n\n\n   \n     5 Used from $3.24         1 Collectible from $12.50      '], '0753822555')"
88,0198319959,"(['  Paperback  \n    \n                             from $15.81                \n\n\n   \n     4 Used from $15.81      '], '0198319959')"
89,078629311X,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $4.95  \n\n\n   \n     8 Used from $3.95      ', '  Paperback  \n $14.99  \n\n\n   \n     110 Used from $1.34         13 New from $8.47         3 Collectible from $6.75      ', '  Mass Market Paperback  \n $15.74  \n\n\n   \n     25 Used from $2.00      ', '  Audio CD  \n $119.99  \n\n\n   \n     1 Used from $119.99      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '078629311X')"
90,0515076414,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.56  \n\n\n   \n     11 Used from $5.00         6 Collectible from $12.50      ', '  Paperback  \n $16.65  \n\n\n   \n     84 Used from $1.37         22 New from $9.71      ', '  Mass Market Paperback  \n $6.48  \n\n\n   \n     4 Used from $4.99      ', '  MP3 CD  \n $9.99  \n\n\n   \n     4 New from $8.76      '], '0515076414')"
91,1605979775,"([], '1605979775')"
92,1416974504,"(['  Library Binding  \n $15.11  \n\n\n   \n     1 Used from $15.11      ', '  Paperback  \n $10.99  \n\n\n   \n     170 Used from $0.73         14 New from $11.75         4 Collectible from $6.66      '], '1416974504')"
93,2723427374,"(['  Hardcover  \n $21.57  \n\n\n   \n     5 Used from $18.23         7 New from $21.57      ', '  Paperback  \n $27.63  \n\n\n   \n     3 Used from $16.27         8 New from $21.27      ', '  Board book  \n    \n                             from $78.99                \n\n\n   \n     1 Used from $78.99         1 New from $78.99      '], '2723427374')"
94,1406714852,"(['  Hardcover  \n $33.95  \n\n\n   \n     3 New from $33.95      ', '  Paperback  \n    \n                        \n    —\n             \n\n\n   \n  '], '1406714852')"
95,0449908909,"(['  Kindle  \n $14.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $8.92  \n\n\n   \n     16 Used from $4.93         2 New from $60.00         11 Collectible from $8.95      ', '  Paperback  \n $5.96  \n\n\n   \n     5 Used from $5.96         1 Collectible from $10.80      '], '0449908909')"
96,0333434706,"(['  Hardcover  \n $13.29  \n\n\n   \n     5 Used from $10.00      ', '  Paperback  \n    \n                             from $34.09                \n\n\n   \n     3 Used from $34.09      ', '  Mass Market Paperback  \n $22.00  \n\n\n   \n     4 Used from $8.00      '], '0333434706')"
97,0023991410,"(['  Hardcover  \n $64.85  \n\n\n   \n     4 Used from $60.01         1 Collectible from $31.99      ', '  Paperback  \n $7.36  \n\n\n   \n     5 Used from $6.74         3 New from $14.99      '], '0023991410')"
98,1569707871,"(['  Kindle & Comixology  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $6.39  \n\n\n   \n     13 Used from $3.85         1 New from $6.39      '], '1569707871')"
99,0307279111,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $33.07  \n\n\n   \n     24 Used from $1.60         6 New from $28.77         14 Collectible from $8.46      ', '  Paperback  \n $16.95  \n\n\n   \n     22 Used from $2.99         6 New from $11.67         2 Collectible from $7.99      ', '  Audio CD  \n $34.99  \n\n\n   \n     2 Used from $29.25         4 New from $10.75      '], '0307279111')"
100,0760786321,"(['  Hardcover  \n $22.76  \n\n\n   \n     2 Used from $22.76      ', '  Paperback  \n $8.48  \n\n\n   \n     5 Used from $4.51      ', '  Textbook Binding  \n $5.97  \n\n\n   \n     1 Used from $5.97      '], '0760786321')"
101,1852864486,"(['  Paperback  \n $27.45  \n\n\n   \n     5 Used from $23.50      ', '  Mass Market Paperback  \n $3.62  \n\n\n   \n     15 Used from $2.00         1 Collectible from $18.99      '], '1852864486')"
102,3458340238,"(['  Paperback  \n $4.96  \n\n\n   \n     1 Used from $4.96      '], '3458340238')"
103,0310233283,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.50  \n\n\n   \n     72 Used from $1.93         16 New from $4.94         1 Collectible from $14.98      ', '  Paperback  \n $12.99  \n\n\n   \n     49 Used from $1.95         14 New from $8.99      ', '  MP3 CD  \n $12.99  \n\n\n   \n     4 New from $9.96      '], '0310233283')"
104,1844136930,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $32.50  \n\n\n   \n     10 Used from $30.30      ', '  Paperback  \n $15.41  \n\n\n   \n     6 Used from $15.39      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '1844136930')"
105,0670036595,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $7.95  \n\n\n   \n     9 Used from $4.95         2 New from $7.95         1 Collectible from $11.49      ', '  Paperback  \n $7.99  \n\n\n   \n     57 Used from $1.16         17 New from $3.50         1 Collectible from $12.00      ', '  Audio CD  \n $19.99  \n\n\n   \n     2 New from $9.99      '], '0670036595')"
106,0060245190,"(['  Hardcover  \n $15.99  \n\n\n   \n     11 Used from $5.00         1 Collectible from $12.99      ', '  Paperback  \n    \n                             from $28.93                \n\n\n   \n     1 New from $28.93      '], '0060245190')"
107,0753176114,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $35.50  \n\n\n   \n     1 New from $35.50      ', '  Paperback  \n $29.99  \n\n\n   \n     1 Used from $32.93         1 New from $29.99      ', '  Audio CD  \n $64.95  \n\n\n   \n     1 New from $64.95      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0753176114')"
108,0881039713,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  School & Library Binding  \n $16.80  \n\n\n   \n     12 Used from $2.49         1 New from $16.80      ', '  Paperback  \n $5.49  \n\n\n   \n     203 Used from $0.99         29 New from $4.65         1 Collectible from $249.99      ', '  Mass Market Paperback  \n    \n                             from $0.99                \n\n\n   \n     35 Used from $0.99         2 Collectible from $7.95      ', '  Audio CD  \n    \n                        \n    —\n             \n\n\n   \n  '], '0881039713')"
109,9170013926,"(['  Paperback  \n $7.02  \n\n\n   \n     10 Used from $6.97         1 New from $100.21      '], '9170013926')"
110,0679641211,"([], '0679641211')"
111,4088742621,"(['  Comics  \n $20.32  \n\n\n   \n     8 Used from $9.00         2 New from $20.32      '], '4088742621')"
112,160206069X,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $28.95  \n\n\n   \n     3 New from $28.95      ', '  Paperback  \n $14.99  \n\n\n   \n     1 Used from $28.38         6 New from $14.99      ', '  MP3 CD  \n $19.00  \n\n\n   \n     1 New from $19.00      '], '160206069X')"
113,0143114131,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.83 - $16.69  \n\n\n   \n     87 Used from $1.94         17 New from $12.53         5 Collectible from $14.95      ', '  Paperback  \n $15.96  \n\n\n   \n     110 Used from $1.16         24 New from $8.50         2 Collectible from $9.00      ', '  Audio CD  \n $9.95  \n\n\n   \n     4 Used from $6.99      '], '0143114131')"
114,0715622048,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $12.46  \n\n\n   \n     7 Used from $8.45         3 Collectible from $13.82      ', '  Paperback  \n $14.93  \n\n\n   \n     30 Used from $0.02         4 New from $10.91      ', '  Audio, Cassette  \n $6.38  \n\n\n   \n     1 New from $6.38      '], '0715622048')"
115,0434510297,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.48  \n\n\n   \n     9 Used from $6.13         4 Collectible from $20.00      ', '  Paperback  \n $17.00  \n\n\n   \n     64 Used from $2.29         6 New from $9.95         2 Collectible from $6.98      ', '  Mass Market Paperback  \n    \n                             from $64.99                \n\n\n   \n     1 Used from $64.99      ', '  Audio CD  \n $20.29  \n\n\n   \n     2 New from $17.47      '], '0434510297')"
116,0679421777,"([], '0679421777')"
117,8495311976,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $22.84  \n\n\n   \n     5 New from $20.87      ', '  Paperback  \n    \n                        \n    —\n             \n\n\n   \n  '], '8495311976')"
118,0865160996,"(['  Hardcover  \n $128.00  \n\n\n   \n     1 New from $128.00      ', '  Paperback  \n $21.42  \n\n\n   \n     3 Used from $21.42         2 New from $33.66      '], '0865160996')"
119,0441658571,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $17.47  \n\n\n   \n     1 Used from $27.25         10 New from $17.47      ', '  Paperback  \n $4.95  \n\n\n   \n     1 New from $4.95      ', '  Mass Market Paperback  \n $7.98  \n\n\n   \n     3 Used from $4.00      ', '  Audio CD  \n $34.99  \n\n\n   \n     1 New from $34.99      '], '0441658571')"
120,1590131428,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $28.76  \n\n\n   \n     15 Used from $4.20         4 New from $28.76         3 Collectible from $29.99      ', '  Paperback  \n $15.56  \n\n\n   \n     31 Used from $2.23         19 New from $13.74      '], '1590131428')"
121,0593057627,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.21  \n\n\n   \n     1 Used from $19.21      ', '  Paperback  \n $14.14  \n\n\n   \n     47 Used from $4.25         13 New from $8.49      ', '  Mass Market Paperback  \n $9.56  \n\n\n   \n     33 Used from $2.67         2 New from $118.75         1 Collectible from $39.95      ', '  Audio CD  \n $44.69  \n\n\n   \n     3 New from $33.00      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0593057627')"
122,8466616241,"([], '8466616241')"
123,1933499192,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Library Binding  \n $33.12  \n\n\n   \n     4 Used from $32.62         1 New from $57.02      ', '  Paperback  \n $9.12  \n\n\n   \n     1 Used from $9.11         2 New from $9.12      ', '  Audio CD  \n $5.52  \n\n\n   \n     1 Used from $5.52         1 New from $12.00      '], '1933499192')"
124,0689862911,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $17.99  \n\n\n   \n     33 Used from $3.18         7 New from $9.99      ', '  Paperback  \n $6.59  \n\n\n   \n     94 Used from $0.99         26 New from $5.00         2 Collectible from $1.99      ', '  Audio CD  \n $19.99  \n\n\n   \n     2 New from $9.99      '], '0689862911')"
125,0874778654,"(['  Kindle  \n $0.39  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.10  \n\n\n   \n     28 Used from $2.52         8 New from $14.11      ', '  Paperback  \n $7.27  \n\n\n   \n     4 Used from $8.38         5 New from $7.27      ', '  Mass Market Paperback  \n $11.99  \n\n\n   \n     6 Used from $7.93         9 New from $7.99      ', '  Audio CD  \n $14.98  \n\n\n   \n     1 New from $14.98      ', '  Cards  \n $54.78  \n\n\n   \n     2 Used from $48.56         1 New from $54.78      '], '0874778654')"
126,1423328884,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $17.88  \n\n\n   \n     101 Used from $1.43         27 New from $4.40         8 Collectible from $3.50      ', '  Paperback  \n $9.70  \n\n\n   \n     55 Used from $1.89         1 New from $18.06         1 Collectible from $4.25      ', '  Audio CD  \n    \n                             from $4.75                \n\n\n   \n     10 Used from $4.75         2 New from $9.91      '], '1423328884')"
127,2742769366,"(['  Paperback  \n $2.00  \n\n\n   \n     17 Used from $2.00         1 New from $43.73      ', '  Mass Market Paperback  \n $26.64  \n\n\n   \n     30 Used from $2.49         7 New from $26.64      ', '  Pocket Book  \n $2.50  \n\n\n   \n     4 Used from $2.50      '], '2742769366')"
